评论日期,昵称,性别,城市名,用户等级,评分,内容
2018-09-25,我才是王低调,1,长春,3,3.5,电影的故事性不错 剧中女主的遭遇很让人心疼
2018-09-25,南木荣,0,杭州,2,5,近几年最好的青春片
2018-09-25,徐良骊,0,南京,4,5,哭死了校园欺凌太可怕了
2018-09-25,镍。。。,2,集美,3,5,落落导演的片子，像她的人，她的文字，文字，细腻，敏感
2018-09-25,遥951025,0,苏州,3,5,超级好看，值得推荐
2018-09-25,NUI277322475,0,巢湖,2,5,挺好看的，真的，哭得稀里哗啦的！虽然校园暴力离我很远，但是里面很多东西都很感动，是心痛的感觉，我觉得值得一看！
2018-09-25,赵晓秋890727,0,长春,2,5,嗯10几年了，特意过来看看～挺好
2018-09-25,vcJ229891630,0,哈尔滨,5,4.5,对校园暴力立法，关注青少年心理健康，保护未成年人是我们的社会责任。
2018-09-25,卞建文,1,连云港,4,5,很好看感悟很深
2018-09-25,bhh207250179,0,北京,2,0.5,垃圾！！！！！！！！！！！！！！！！！！要看吐了！！！！！！！！！！！！！！！！！！！能不能给负分啊！
2018-09-25,UYK914150502,1,徐州,2,5,真看不下去虐死了
2018-09-25,鱼刺347,0,西安,3,5,别看评论了，速度买票去吧。
2018-09-25,YGG159531941,2,深圳,3,5,哭死我了  
2018-09-25,fbG909121943,0,莆田,2,4.5,电影后面异常感动！
2018-09-25,nsc750859668,2,广州,3,3.5,女主颜值不在线，演技不错！剧情不错！
2018-09-25,SHADOW。214,1,银川,3,5,好看，媳妇坐旁边哭的稀里哗啦的
2018-09-25,Regina.879,2,武汉,3,5,很好看，全程泪点
2018-09-25,初夏将至允曦,1,金华,4,0.5,郭敬明难道只有狗血堕胎自杀青春剧吗
2018-09-25,苍暮、,0,章丘区,3,4,那个妹子 你这么能 谁欺负你你弄谁啊 非得弄个不相干的 能不能从源头解决问题
2018-09-25,NVg845544422,2,漳州,2,5,非常值得推荐的一部电影，很有感悟
2018-09-25,FeP150446870,0,南京,4,4,总体来说还不错，就是很难超越同类作品了
2018-09-25,刚翌宸,2,重庆,1,5,是真的很好看，演员选得太棒了👏
2018-09-25,NYh492605660,0,南京,2,5,太感人啦😭😭😭😭全程哭死在电影院
2018-09-25,gmY873558603,0,呼和浩特,3,5,仙人掌不是花，不会被人捧在手心。
2018-09-25,YRp379795430,0,运城,2,5,校园暴力真的发现的太晚，我本人就是受到了六七年的校园暴力，我不会忘记他们围着我往我头发上到007，酸奶头发黏在一起的感受，我不会忘记考试坐了别人的凳子，那个人把板凳放在水龙头下的样子，我不会忘记有段时间，午休后他们往我抽屉里放的垃圾的恶臭，我不会忘记他们碰到我跟碰到病毒的样子，其实老师，班主任何尝不知道呢！说两句有的没的，事情对他（她）来说就算过去了。我甚至觉得我就是个垃圾，不然怎么会往我位置倒垃圾。我曾想过在教学楼上跳下来，可是我没有易遥的勇气。我有的时候都不敢回想我的上学时光，是多么的恶心。太晚了，真的太晚了，我的委屈已经被埋起来。求大家多关心一下校园暴力，以及校园暴力受害者的内心，谢谢！
2018-09-25,cxa700950373,0,滨海,3,5,想给六分，一分不完美就是没有看到唐小米有多惨，还有三分因为电影太短了，看的不过瘾。但是我还是依然给了10分，送给坚强的女主。
2018-09-25,發.736,1,郑州,2,5,虽然是个男生 但一出来眼泪 泪流不止啊.
2018-09-25,萎靡少女,2,长葛,3,5,她沿着海上的礁石没有丝毫眷恋的跑向大海的时候 她那个时候应该很绝望吧
2018-09-25,～8752,1,长春,3,5,拍的很好很好
2018-09-25,流木昜枫,1,侯马,2,3,看了这部电影  我想主题应该是要体现出校园暴力和歧视   但是主题可能没有那么突出了吧
2018-09-25,Wyc13139292991,2,兰州,3,5,很值得看！很现实！拍出了现代校园生活的现状！有好多被隐藏在学生👩‍🎓👨‍🎓内部，不被家长跟老师们知晓的欺凌事件！希望通过这部电影作品能够让社会各界引起关注！希望从此以后不会再有这种情况发生了！让我们一起从现在起更观爱我们的下一代，更观爱青少年心理健康！
2018-09-25,林宥嘉_yogalin,0,成都,3,4,剧情还是ok的
2018-09-25,ALx508778766,0,黄山,1,5,不错 看完之后好多感触 还好我的青春是被温柔对待的
2018-09-25,KIV138734359,0,武汉,3,4,还可以。。。。。。。
2018-09-25,Tbb669009568,0,长春,2,5,真棒，太有感染力了
2018-09-25,Hku208220702,0,日照,2,5,挺不错的。。还挺喜欢的
2018-09-25,wLD90717071,0,浦江,3,5,泪目.........
2018-09-25,菲菲25727,2,南充,2,2.5,看完没什么感觉了～～～
2018-09-25,XZX小朋友,0,上海,3,5,超级巨好看。
2018-09-25,巧克力馅的糯米糕糕,2,上海,3,1.5,全剧只有女主母亲的母爱有看点
2018-09-25,奇哥618,1,成都,4,4,感觉很多东西没拍出来，还是更期待电视剧。
2018-09-25,SRg517540024,2,张家界,3,5,赚足了我的眼泪
2018-09-25,易鹏923,1,重庆,4,3.5,愿世界温柔以待每个人
2018-09-25,老老炮儿,1,成都,2,5,感人！比较真实！
2018-09-25,wgx1220,1,温州,3,5,很久没看过这么感动人的电影了，相比那些满是明星的所谓大片比起来，这个才是电影，真的是值的这50元的票，特别是顾森西这个角色，超棒……
2018-09-25,未知157,1,烟台,4,5,章若楠真好看
2018-09-25,VBF110993655,0,中山,2,1.5,猫眼评分过高误导观众观看
2018-09-25,BOj376406514,0,青岛,3,4,很好看！很好看，我很喜欢
2018-09-25,远山如你眉757,2,宜昌,2,5,悲伤逆流成河
2018-09-25,uOq981840173,0,兰州,4,5,原著很悲惨，电影中柔情了很多，喜欢郭敬明的小说
2018-09-25,我不想起床～,2,上海,2,5,好看 超级好看 第一次看电影哭的眼睛都肿了  推荐推荐～
2018-09-25,Mryang小乐,1,昆明,4,5,挺好看的片子 推荐
2018-09-25,k885。,0,中牟,1,5,还行吧。。。
2018-09-25,沈婷婷。,2,东台,3,5,很好看 很感人 自己看的哭的要死
2018-09-25,何胖子568,2,吉林,4,5,很好。     
2018-09-25,Koc354396027,0,东莞,2,5,挺感动的，感觉像学生时代的自己，被人嘲笑
2018-09-25,bPU13945692658,0,哈尔滨,4,5,非常好看的一部电影，推荐同学和家长们都去观看，杜绝语言暴力，请不要当一个冷漠的旁观者。
2018-09-25,嶲美美妆,2,江都,2,5,心绞痛，心疼女主
2018-09-25,呆呆7556,2,台州,1,5,男主渣男  五颗星给渣男
2018-09-25,ZxK404591036,2,东莞,2,5,自带纸巾，很感人
2018-09-25,EbY569818418,2,天津,1,3,前三分之一没什么好看的，后面比较有意思了
2018-09-25,天际宝宝,1,济南,2,4.5,现实社会缩影 学校里的小社会
2018-09-25,UCX422487497,0,银川,2,5,很难过  超好看
2018-09-25,yAL188370011,0,常州,4,5,好看，值得一看
2018-09-25,HXL835939595,1,海城,3,4.5,感触挺深的，让我想起了我小时候下雨天屋子里漏雨，冬天买不起煤烧，上学买不起练习册，一年四季都是那一身衣服的时候，呵呵！
2018-09-25,VaU326990787,1,广州,5,0.5,有人说是刷票房的
2018-09-25,Scu15510871813,2,天津,3,0.5,真没劲，难道是我累点太高
2018-09-25,imI251340435,2,大同,2,5,真的好看。喜欢看
2018-09-25,AKx160964732,0,沧州,3,5,很好看，一定要拿纸巾奥
2018-09-25,狮子歌歌z,0,北京,2,5,神摧毁通天塔 只留下一个密码
2018-09-25,uzG15196586,2,苏州,2,5,校园暴力，语言暴力，真的会让一个孩子失去对世界的希望。希望每一个孩子的青春都能被这个世界温柔以待！
2018-09-25,Me张家闺女,0,庆阳,3,5,看哭了 好久没有哭过了😊
2018-09-25,小平姐i,0,蛟河,2,2.5,无聊🙃️🙃️我不是水军
2018-09-25,辛向金,0,佛山,4,5,不错，适合从小到大发生的回忆反思，人情的冷暖，只有自己经历过才知道！愿每个人的青春被温暖对待！
2018-09-25,pVZ809229646,0,胶州,2,5,请带好纸巾。
2018-09-25,久违的心跳cyy,2,南京,2,4,还行，挺伤感的
2018-09-25,WqQ436987173,2,中山,2,5,非常值得去看
2018-09-25,oyb377574691,0,南通,1,5,好看，良心之作
2018-09-25,sxr374177308,0,烟台,2,5,一部很棒的电影，校园霸凌，没有这样的经历，谈不上感同身受，但真的要引起重视啊，看完电影很压抑，为电影中的人感到惋惜和悲痛！愿每个人的青春都可以被温柔以待！
2018-09-25,陌生181,2,建德,4,4.5,非常好看，眼泪直流
2018-09-25,qgr727420366,0,洛阳,2,5,超级好看超级感动完美over~
2018-09-25,FY1685,2,连云港,3,5,很好看，直击人心，忍不住心疼
2018-09-25,AOM704733296,0,高密,2,5,非常好的电影
2018-09-25,eRi681295373,2,杭州,5,4.5,"挺不错的一部走心的电影，
每个人都有自己的人生角色扮演，
只希望自己的女儿能够健康快乐成长。"
2018-09-25,芷望,0,海宁,2,5,喜欢看关于青春的电影
2018-09-25,NWG674334770,0,洛阳,2,4,电影讲了校园暴力事件，很虐心
2018-09-25,AawZzZ,0,保定,2,5,看得我贼难受，压抑死了
2018-09-25,野子..........,0,大冶,3,5,哭死 唯一一部我想看第二遍的电影 太棒了
2018-09-25,多彩布丁,2,兰州,2,4,比较还原原著吧，都是用心去演的。比国内一些知名演员好太多
2018-09-25,You小刀,0,南昌,2,5,很真实，感触颇深，钱没白花!😃
2018-09-25,simonzhangsz,1,深圳,5,4,青春剧，还行吧。
2018-09-25,ou12304185,0,辽中,2,0.5,校园欺凌教育宣传片，情感线呢，小说的高潮呢……什么都没有，👿买票的时候座位都被卖光了，进来才知道，一共也没几个人。我真的是一分都不想给。
2018-09-25,上官、浅浅,0,句容,2,5,心酸的故事，挺好看的，推荐！
2018-09-25,邵哥家的大宝,0,睢宁,1,5,非常喜欢这个电影，虽然看完觉得有些压抑，可能是没哭出来憋的，题材很好，真的要反对学生暴力。喜欢那个痞痞的男生，看起来坏坏的，其实很温暖。女主角演技在线，比当下那些鲜肉强的太多。
2018-09-25,Qhw534249282,0,南宁,5,5,题材很好 反映了现在这个社会言语暴力的严重性 ，真的好久没看过这么走心的电影
2018-09-25,Twf205445017,0,大邑,4,5,遭受过校园暴力，只能说真的感同身受，即使现在也确实没法说原谅，只能说 算了
2018-09-25,陶小妞er,2,鞍山,3,5,主角都很漂亮
2018-09-25,紫曰100,0,南京,1,0.5,太尴尬了！不咋好看。
2018-09-25,梦果酱,2,郑州,2,5,"齐铭:你去自首吧，顾森西都告诉我了
易遥:你也不相信我
齐铭:你去自首吧"
2018-09-25,WEn735199252,1,洛阳,3,5,值得一看的好电影 ！
2018-09-25,bNC379935943,0,沭阳,1,5,"这大概是我在电影在电影院哭的最惨的一次。高中时看过这本小说，当时就被内容虐的心肝都疼，今天和闺蜜一起去看，两个人带的纸巾全部用完。顾森西说：我叫顾森西，西是影视歌三栖的栖去掉木子旁。
“你知道金牛座的守护星是金星吗，在金星上看日出，太阳就是从西边升起的。“你好，我叫顾森西，西是太阳从西边升起的西。” 
顾森西简直是灰暗生活里的一道光亮，感谢顾森西
易遥的遭遇不是她一个人的现象，也是如今还在遭遇校园欺凌的学生的遭遇，在易遥学生时代灰暗的生活里，顾森西是一束光照亮了易遥的生活。
影片最后易遥要跳海的时候我更是哭到不行，影院里也出现唏嘘的哭声，易遥被顾森西救上岸来躺在岸边掉眼泪，这一刻所有情绪爆发。"
