visitteam,year,v_stars,hostteam,h_stars,game_time,hostscore,hc_rate,hc_offs,hc_chapions,hpre_gap,visitscore,vc_rate,vc_offs,vc_champions,vpre_gap,label,v_rates,h_rates
布鲁克林篮网,2017,0,洛杉矶湖人,0,11,124,39.8,0,0,1,112,35.8,0,0,3,1,34.1,42.7
布鲁克林篮网,2017,0,达拉斯独行侠,0,11,104,54.5,12,1,2,109,35.8,0,0,2,0,34.1,29.3
布鲁克林篮网,2017,0,孟菲斯灰熊,0,11,88,36.1,1,0,2,98,35.8,0,0,2,0,34.1,26.8
布鲁克林篮网,2017,0,芝加哥公牛,0,4,96,42.6,1,0,1,124,35.8,0,0,2,0,34.1,32.9
布鲁克林篮网,2017,0,底特律活塞,1,1,100,57.7,8,0,2,101,35.8,0,0,2,0,34.1,47.6
布鲁克林篮网,2017,0,底特律活塞,1,2,115,57.7,8,0,2,106,35.8,0,0,1,1,34.1,47.6
布鲁克林篮网,2017,0,夏洛特黄蜂,1,2,111,48.2,2,0,8,96,35.8,0,0,8,1,34.1,43.9
布鲁克林篮网,2017,0,夏洛特黄蜂,1,3,111,48.2,2,0,2,125,35.8,0,0,2,0,34.1,43.9
布鲁克林篮网,2017,0,华盛顿奇才,1,1,119,58.6,7,0,1,113,35.8,0,0,1,1,34.1,52.4
布鲁克林篮网,2017,0,奥兰多魔术,0,10,125,51.1,5,0,3,121,35.8,0,0,2,1,34.1,30.5
布鲁克林篮网,2017,0,奥兰多魔术,0,3,104,51.1,5,0,4,111,35.8,0,0,3,0,34.1,30.5
布鲁克林篮网,2017,0,萨克拉门托国王,0,3,116,50.0,3,0,2,111,35.8,0,0,2,1,34.1,32.9
布鲁克林篮网,2017,0,亚特兰大老鹰,0,12,90,55.6,4,0,2,110,35.8,0,0,2,0,34.1,29.3
布鲁克林篮网,2017,0,亚特兰大老鹰,0,1,105,55.6,4,0,2,110,35.8,0,0,2,0,34.1,29.3
布鲁克林篮网,2017,0,纽约尼克斯,0,10,107,42.7,0,0,3,86,35.8,0,0,2,1,34.1,35.4
布鲁克林篮网,2017,0,纽约尼克斯,0,1,111,42.7,0,0,4,95,35.8,0,0,3,1,34.1,35.4
布鲁克林篮网,2017,0,菲尼克斯太阳,0,11,92,35.1,0,0,1,98,35.8,0,0,3,0,34.1,25.6
萨克拉门托国王,2017,0,金州勇士,4,11,106,78.6,4,3,2,110,50.0,3,0,2,0,32.9,70.7
萨克拉门托国王,2017,0,金州勇士,4,3,93,78.6,4,3,2,98,50.0,3,0,2,0,32.9,70.7
萨克拉门托国王,2017,0,休斯顿火箭,0,2,100,55.7,8,0,1,91,50.0,3,0,1,1,32.9,79.3
萨克拉门托国王,2017,0,多伦多猛龙,2,12,108,54.3,5,0,2,93,50.0,3,0,3,1,32.9,72.0
萨克拉门托国王,2017,0,波特兰开拓者,1,11,102,51.2,6,0,1,90,50.0,3,0,1,1,32.9,59.8
萨克拉门托国王,2017,0,波特兰开拓者,1,2,116,51.2,6,0,3,99,50.0,3,0,1,1,32.9,59.8
萨克拉门托国王,2017,0,费城76人,1,12,95,36.0,1,0,1,101,50.0,3,0,2,0,32.9,63.4
萨克拉门托国王,2017,0,俄克拉荷马雷霆,2,1,95,60.3,3,0,2,88,50.0,3,0,2,1,32.9,58.5
萨克拉门托国王,2017,0,犹他爵士,0,3,103,55.5,2,0,2,97,50.0,3,0,1,1,32.9,58.5
萨克拉门托国王,2017,0,密尔沃基雄鹿,1,12,109,49.1,3,0,2,104,50.0,3,0,1,1,32.9,53.7
萨克拉门托国王,2017,0,克里夫兰骑士,1,12,101,57.1,3,1,2,95,50.0,3,0,4,1,32.9,61.0
萨克拉门托国王,2017,0,圣安东尼奥马刺,1,4,98,68.4,21,5,2,85,50.0,3,0,3,1,32.9,57.3
萨克拉门托国王,2017,0,迈阿密热火,1,1,88,59.1,8,2,3,89,50.0,3,0,2,0,32.9,53.7
萨克拉门托国王,2017,0,洛杉矶快船,0,12,122,57.6,14,1,3,95,50.0,3,0,3,1,32.9,51.2
萨克拉门托国王,2017,0,洛杉矶快船,0,1,126,57.6,14,1,2,105,50.0,3,0,2,1,32.9,51.2
萨克拉门托国王,2017,0,丹佛掘金,0,10,96,49.0,0,0,3,79,50.0,3,0,1,1,32.9,56.1
萨克拉门托国王,2017,0,丹佛掘金,0,3,130,49.0,0,0,2,104,50.0,3,0,2,1,32.9,56.1
萨克拉门托国王,2017,0,新奥尔良鹈鹕,1,12,109,46.5,3,0,2,116,50.0,3,0,2,0,32.9,58.5
萨克拉门托国王,2017,0,新奥尔良鹈鹕,1,1,103,46.5,3,0,2,114,50.0,3,0,2,0,32.9,58.5
萨克拉门托国王,2017,0,洛杉矶湖人,0,1,99,39.8,0,0,2,86,50.0,3,0,1,1,32.9,42.7
萨克拉门托国王,2017,0,洛杉矶湖人,0,4,83,39.8,0,0,2,84,50.0,3,0,1,0,32.9,42.7
萨克拉门托国王,2017,0,达拉斯独行侠,0,10,88,54.5,12,1,2,93,50.0,3,0,2,0,32.9,29.3
萨克拉门托国王,2017,0,达拉斯独行侠,0,2,109,54.5,12,1,2,114,50.0,3,0,2,0,32.9,29.3
萨克拉门托国王,2017,0,孟菲斯灰熊,0,1,106,39.4,1,0,2,88,50.0,3,0,2,1,32.9,26.8
萨克拉门托国王,2017,0,孟菲斯灰熊,0,4,93,39.4,1,0,2,94,50.0,3,0,3,0,32.9,26.8
萨克拉门托国王,2017,0,芝加哥公牛,0,12,106,42.6,1,0,1,107,50.0,3,0,3,0,32.9,32.9
萨克拉门托国王,2017,0,底特律活塞,1,11,108,57.7,8,0,1,99,50.0,3,0,3,1,32.9,47.6
萨克拉门托国王,2017,0,夏洛特黄蜂,1,1,112,48.2,2,0,2,107,50.0,3,0,3,1,32.9,43.9
萨克拉门托国王,2017,0,华盛顿奇才,1,11,110,58.6,7,0,2,92,50.0,3,0,2,1,32.9,52.4
萨克拉门托国王,2017,0,奥兰多魔术,0,1,99,51.1,5,0,2,105,50.0,3,0,1,0,32.9,30.5
萨克拉门托国王,2017,0,布鲁克林篮网,0,12,99,35.8,0,0,3,104,50.0,3,0,1,0,32.9,34.1
萨克拉门托国王,2017,0,亚特兰大老鹰,0,11,126,55.6,4,0,2,80,50.0,3,0,2,1,32.9,29.3
萨克拉门托国王,2017,0,纽约尼克斯,0,11,118,42.7,0,0,3,91,50.0,3,0,2,1,32.9,35.4
萨克拉门托国王,2017,0,菲尼克斯太阳,0,10,117,35.1,0,0,2,115,50.0,3,0,2,1,32.9,25.6
萨克拉门托国王,2017,0,菲尼克斯太阳,0,4,97,35.1,0,0,2,94,50.0,3,0,2,1,32.9,25.6
亚特兰大老鹰,2017,0,金州勇士,4,3,106,78.6,4,3,4,94,55.6,4,0,1,1,29.3,70.7
亚特兰大老鹰,2017,0,休斯顿火箭,0,3,118,55.7,8,0,1,99,55.6,4,0,2,1,29.3,79.3
亚特兰大老鹰,2017,0,多伦多猛龙,2,12,111,54.3,5,0,2,98,55.6,4,0,2,1,29.3,72.0
亚特兰大老鹰,2017,0,多伦多猛龙,2,3,106,54.3,5,0,2,90,55.6,4,0,2,1,29.3,72.0
亚特兰大老鹰,2017,0,波士顿凯尔特人,2,2,119,54.9,4,0,2,110,55.6,4,0,2,1,29.3,67.1
亚特兰大老鹰,2017,0,波士顿凯尔特人,2,4,106,54.9,4,0,2,112,55.6,4,0,2,0,29.3,67.1
亚特兰大老鹰,2017,0,波特兰开拓者,1,1,110,51.2,6,0,3,89,55.6,4,0,3,1,29.3,59.8
亚特兰大老鹰,2017,0,费城76人,1,11,119,36.0,1,0,2,109,55.6,4,0,3,1,29.3,63.4
亚特兰大老鹰,2017,0,俄克拉荷马雷霆,2,12,120,60.3,3,0,2,117,55.6,4,0,2,1,29.3,58.5
亚特兰大老鹰,2017,0,印第安纳步行者,1,2,116,52.4,7,0,9,93,55.6,4,0,9,1,29.3,58.5
亚特兰大老鹰,2017,0,印第安纳步行者,1,3,112,52.4,7,0,2,87,55.6,4,0,3,1,29.3,58.5
亚特兰大老鹰,2017,0,犹他爵士,0,3,94,55.5,2,0,3,99,55.6,4,0,3,0,29.3,58.5
亚特兰大老鹰,2017,0,密尔沃基雄鹿,1,2,97,56.8,1,0,3,92,55.6,4,0,2,1,29.3,53.7
亚特兰大老鹰,2017,0,密尔沃基雄鹿,1,3,122,56.8,1,0,3,117,55.6,4,0,2,1,29.3,53.7
亚特兰大老鹰,2017,0,克里夫兰骑士,1,11,115,57.1,3,1,2,117,55.6,4,0,2,0,29.3,61.0
亚特兰大老鹰,2017,0,克里夫兰骑士,1,12,123,57.1,3,1,3,114,55.6,4,0,2,1,29.3,61.0
亚特兰大老鹰,2017,0,圣安东尼奥马刺,1,11,96,68.4,21,5,3,85,55.6,4,0,2,1,29.3,57.3
亚特兰大老鹰,2017,0,迈阿密热火,1,10,104,59.1,8,2,2,93,55.6,4,0,1,1,29.3,53.7
亚特兰大老鹰,2017,0,迈阿密热火,1,4,101,59.1,8,2,3,98,55.6,4,0,2,1,29.3,53.7
亚特兰大老鹰,2017,0,洛杉矶快船,0,1,108,57.6,14,1,2,107,55.6,4,0,1,1,29.3,51.2
亚特兰大老鹰,2017,0,丹佛掘金,0,1,97,49.0,0,0,2,110,55.6,4,0,2,0,29.3,56.1
亚特兰大老鹰,2017,0,新奥尔良鹈鹕,1,11,106,46.5,3,0,2,105,55.6,4,0,2,1,29.3,58.5
亚特兰大老鹰,2017,0,明尼苏达森林狼,1,3,126,57.9,6,0,2,114,55.6,4,0,3,1,29.3,57.3
亚特兰大老鹰,2017,0,洛杉矶湖人,0,1,132,39.8,0,0,2,113,55.6,4,0,2,1,29.3,42.7
亚特兰大老鹰,2017,0,达拉斯独行侠,0,10,111,54.5,12,1,1,117,55.6,4,0,1,0,29.3,29.3
亚特兰大老鹰,2017,0,孟菲斯灰熊,0,12,96,39.4,1,0,2,94,55.6,4,0,1,1,29.3,26.8
亚特兰大老鹰,2017,0,芝加哥公牛,0,10,91,42.6,1,0,2,86,55.6,4,0,3,1,29.3,32.9
亚特兰大老鹰,2017,0,底特律活塞,1,11,111,57.7,8,0,2,104,55.6,4,0,4,1,29.3,47.6
亚特兰大老鹰,2017,0,底特律活塞,1,2,104,57.7,8,0,2,98,55.6,4,0,1,1,29.3,47.6
亚特兰大老鹰,2017,0,夏洛特黄蜂,1,10,109,48.2,2,0,2,91,55.6,4,0,2,1,29.3,43.9
亚特兰大老鹰,2017,0,夏洛特黄蜂,1,1,121,48.2,2,0,2,110,55.6,4,0,2,1,29.3,43.9
亚特兰大老鹰,2017,0,华盛顿奇才,1,11,113,58.6,7,0,2,94,55.6,4,0,1,1,29.3,52.4
亚特兰大老鹰,2017,0,华盛顿奇才,1,4,97,58.6,7,0,1,103,55.6,4,0,2,0,29.3,52.4
亚特兰大老鹰,2017,0,奥兰多魔术,0,12,110,51.1,5,0,2,106,55.6,4,0,2,1,29.3,30.5
亚特兰大老鹰,2017,0,奥兰多魔术,0,2,100,51.1,5,0,2,98,55.6,4,0,2,1,29.3,30.5
亚特兰大老鹰,2017,0,布鲁克林篮网,0,10,116,35.8,0,0,2,104,55.6,4,0,2,1,29.3,34.1
亚特兰大老鹰,2017,0,布鲁克林篮网,0,12,102,35.8,0,0,3,114,55.6,4,0,2,0,29.3,34.1
亚特兰大老鹰,2017,0,萨克拉门托国王,0,3,105,50.0,3,0,3,90,55.6,4,0,2,1,29.3,32.9
亚特兰大老鹰,2017,0,纽约尼克斯,0,12,111,42.7,0,0,1,107,55.6,4,0,1,1,29.3,35.4
亚特兰大老鹰,2017,0,纽约尼克斯,0,2,96,42.7,0,0,2,99,55.6,4,0,2,0,29.3,35.4
亚特兰大老鹰,2017,0,菲尼克斯太阳,0,1,104,35.1,0,0,2,103,55.6,4,0,3,1,29.3,25.6
纽约尼克斯,2017,0,金州勇士,4,1,123,78.6,4,3,3,112,42.7,0,0,2,1,35.4,70.7
纽约尼克斯,2017,0,休斯顿火箭,0,11,117,55.7,8,0,3,102,42.7,0,0,1,1,35.4,79.3
纽约尼克斯,2017,0,多伦多猛龙,2,11,107,54.3,5,0,2,84,42.7,0,0,2,1,35.4,72.0
纽约尼克斯,2017,0,多伦多猛龙,2,2,113,54.3,5,0,2,88,42.7,0,0,2,1,35.4,72.0
纽约尼克斯,2017,0,波士顿凯尔特人,2,10,110,54.9,4,0,4,89,42.7,0,0,3,1,35.4,67.1
纽约尼克斯,2017,0,波士顿凯尔特人,2,1,103,54.9,4,0,2,73,42.7,0,0,1,1,35.4,67.1
纽约尼克斯,2017,0,波特兰开拓者,1,3,111,51.2,6,0,1,87,42.7,0,0,2,1,35.4,59.8
纽约尼克斯,2017,0,费城76人,1,2,108,36.0,1,0,2,92,42.7,0,0,1,1,35.4,63.4
纽约尼克斯,2017,0,费城76人,1,3,118,36.0,1,0,2,101,42.7,0,0,2,1,35.4,63.4
纽约尼克斯,2017,0,俄克拉荷马雷霆,2,10,105,60.3,3,0,1,84,42.7,0,0,1,1,35.4,58.5
纽约尼克斯,2017,0,印第安纳步行者,1,12,115,52.4,7,0,3,97,42.7,0,0,1,1,35.4,58.5
纽约尼克斯,2017,0,印第安纳步行者,1,2,121,52.4,7,0,2,113,42.7,0,0,3,1,35.4,58.5
纽约尼克斯,2017,0,犹他爵士,0,1,115,55.5,2,0,2,117,42.7,0,0,2,0,35.4,58.5
纽约尼克斯,2017,0,密尔沃基雄鹿,1,2,92,56.8,1,0,1,90,42.7,0,0,2,1,35.4,53.7
纽约尼克斯,2017,0,密尔沃基雄鹿,1,3,120,56.8,1,0,2,112,42.7,0,0,3,1,35.4,53.7
纽约尼克斯,2017,0,克里夫兰骑士,1,10,95,57.1,3,1,1,114,42.7,0,0,2,0,35.4,61.0
纽约尼克斯,2017,0,克里夫兰骑士,1,4,98,57.1,3,1,2,110,42.7,0,0,2,0,35.4,61.0
纽约尼克斯,2017,0,圣安东尼奥马刺,1,12,119,68.4,21,5,2,107,42.7,0,0,1,1,35.4,57.3
纽约尼克斯,2017,0,迈阿密热火,1,1,107,59.1,8,2,2,103,42.7,0,0,2,1,35.4,53.7
纽约尼克斯,2017,0,迈阿密热火,1,3,119,59.1,8,2,2,98,42.7,0,0,2,1,35.4,53.7
纽约尼克斯,2017,0,洛杉矶快船,0,3,128,57.6,14,1,2,105,42.7,0,0,4,1,35.4,51.2
纽约尼克斯,2017,0,丹佛掘金,0,1,130,49.0,0,0,3,118,42.7,0,0,2,1,35.4,56.1
纽约尼克斯,2017,0,新奥尔良鹈鹕,1,12,103,46.5,3,0,1,105,42.7,0,0,2,0,35.4,58.5
纽约尼克斯,2017,0,明尼苏达森林狼,1,1,118,57.9,6,0,2,108,42.7,0,0,2,1,35.4,57.3
纽约尼克斯,2017,0,洛杉矶湖人,0,1,127,39.8,0,0,2,107,42.7,0,0,2,1,35.4,42.7
纽约尼克斯,2017,0,达拉斯独行侠,0,1,96,54.5,12,1,2,100,42.7,0,0,2,0,35.4,29.3
纽约尼克斯,2017,0,孟菲斯灰熊,0,1,105,39.4,1,0,2,99,42.7,0,0,2,1,35.4,26.8
纽约尼克斯,2017,0,芝加哥公牛,0,12,104,42.6,1,0,1,102,42.7,0,0,3,1,35.4,32.9
纽约尼克斯,2017,0,芝加哥公牛,0,12,92,42.6,1,0,1,87,42.7,0,0,2,1,35.4,32.9
纽约尼克斯,2017,0,底特律活塞,1,12,104,57.7,8,0,2,101,42.7,0,0,1,1,35.4,47.6
纽约尼克斯,2017,0,夏洛特黄蜂,1,12,109,48.2,2,0,2,91,42.7,0,0,2,1,35.4,43.9
纽约尼克斯,2017,0,夏洛特黄蜂,1,3,137,48.2,2,0,2,128,42.7,0,0,1,1,35.4,43.9
纽约尼克斯,2017,0,华盛顿奇才,1,1,121,58.6,7,0,3,103,42.7,0,0,1,1,35.4,52.4
纽约尼克斯,2017,0,华盛顿奇才,1,3,97,58.6,7,0,2,101,42.7,0,0,2,0,35.4,52.4
纽约尼克斯,2017,0,奥兰多魔术,0,11,112,51.1,5,0,3,99,42.7,0,0,1,1,35.4,30.5
纽约尼克斯,2017,0,奥兰多魔术,0,2,113,51.1,5,0,8,120,42.7,0,0,8,0,35.4,30.5
纽约尼克斯,2017,0,布鲁克林篮网,0,12,104,35.8,0,0,2,111,42.7,0,0,2,0,35.4,34.1
纽约尼克斯,2017,0,布鲁克林篮网,0,1,104,35.8,0,0,2,119,42.7,0,0,1,0,35.4,34.1
纽约尼克斯,2017,0,萨克拉门托国王,0,3,102,50.0,3,0,1,99,42.7,0,0,2,1,35.4,32.9
纽约尼克斯,2017,0,亚特兰大老鹰,0,11,116,55.6,4,0,2,104,42.7,0,0,2,1,35.4,29.3
纽约尼克斯,2017,0,菲尼克斯太阳,0,1,85,35.1,0,0,2,107,42.7,0,0,1,0,35.4,25.6
菲尼克斯太阳,2017,0,金州勇士,4,2,129,78.6,4,3,2,83,35.1,0,0,2,1,25.6,70.7
菲尼克斯太阳,2017,0,金州勇士,4,4,117,78.6,4,3,1,107,35.1,0,0,2,1,25.6,70.7
菲尼克斯太阳,2017,0,休斯顿火箭,0,1,113,55.7,8,0,2,102,35.1,0,0,2,1,25.6,79.3
菲尼克斯太阳,2017,0,休斯顿火箭,0,3,104,55.7,8,0,3,103,35.1,0,0,2,1,25.6,79.3
菲尼克斯太阳,2017,0,多伦多猛龙,2,12,126,54.3,5,0,4,113,35.1,0,0,1,1,25.6,72.0
菲尼克斯太阳,2017,0,波士顿凯尔特人,2,12,116,54.9,4,0,2,111,35.1,0,0,3,1,25.6,67.1
菲尼克斯太阳,2017,0,波特兰开拓者,1,10,114,51.2,6,0,2,107,35.1,0,0,3,1,25.6,59.8
菲尼克斯太阳,2017,0,波特兰开拓者,1,1,118,51.2,6,0,2,111,35.1,0,0,2,1,25.6,59.8
菲尼克斯太阳,2017,0,费城76人,1,12,101,36.0,1,0,2,115,35.1,0,0,2,0,25.6,63.4
菲尼克斯太阳,2017,0,俄克拉荷马雷霆,2,3,115,60.3,3,0,2,87,35.1,0,0,3,1,25.6,58.5
菲尼克斯太阳,2017,0,印第安纳步行者,1,1,116,52.4,7,0,3,101,35.1,0,0,2,1,25.6,58.5
菲尼克斯太阳,2017,0,犹他爵士,0,2,107,55.5,2,0,2,97,35.1,0,0,2,1,25.6,58.5
菲尼克斯太阳,2017,0,犹他爵士,0,3,116,55.5,2,0,2,88,35.1,0,0,2,1,25.6,58.5
菲尼克斯太阳,2017,0,密尔沃基雄鹿,1,1,109,56.8,1,0,2,105,35.1,0,0,3,1,25.6,53.7
菲尼克斯太阳,2017,0,克里夫兰骑士,1,3,120,43.0,3,0,2,95,35.1,0,0,3,1,25.6,61.0
菲尼克斯太阳,2017,0,圣安东尼奥马刺,1,11,112,68.4,21,5,2,95,35.1,0,0,2,1,25.6,57.3
菲尼克斯太阳,2017,0,圣安东尼奥马刺,1,1,103,68.4,21,5,2,89,35.1,0,0,2,1,25.6,57.3
菲尼克斯太阳,2017,0,迈阿密热火,1,3,125,59.1,8,2,2,103,35.1,0,0,1,1,25.6,53.7
菲尼克斯太阳,2017,0,洛杉矶快船,0,10,130,57.6,14,1,2,88,28.0,0,0,1,1,25.6,51.2
菲尼克斯太阳,2017,0,洛杉矶快船,0,12,108,57.6,14,1,2,95,35.1,0,0,2,1,25.6,51.2
菲尼克斯太阳,2017,0,丹佛掘金,0,1,134,49.0,0,0,4,111,35.1,0,0,1,1,25.6,56.1
菲尼克斯太阳,2017,0,丹佛掘金,0,1,100,49.0,0,0,2,108,35.1,0,0,3,0,25.6,56.1
菲尼克斯太阳,2017,0,新奥尔良鹈鹕,1,2,125,46.5,3,0,1,116,35.1,0,0,2,1,25.6,58.5
菲尼克斯太阳,2017,0,明尼苏达森林狼,1,11,119,57.9,6,0,2,108,35.1,0,0,2,1,25.6,57.3
菲尼克斯太阳,2017,0,明尼苏达森林狼,1,12,106,57.9,6,0,2,108,35.1,0,0,3,0,25.6,57.3
菲尼克斯太阳,2017,0,洛杉矶湖人,0,11,113,39.8,0,0,2,122,35.1,0,0,1,0,25.6,42.7
菲尼克斯太阳,2017,0,洛杉矶湖人,0,2,112,39.8,0,0,2,93,35.1,0,0,2,1,25.6,42.7
菲尼克斯太阳,2017,0,达拉斯独行侠,0,12,91,54.5,12,1,2,97,35.1,0,0,2,0,25.6,29.3
菲尼克斯太阳,2017,0,达拉斯独行侠,0,4,97,54.5,12,1,2,124,35.1,0,0,2,0,25.6,29.3
菲尼克斯太阳,2017,0,孟菲斯灰熊,0,1,120,39.4,1,0,3,109,35.1,0,0,1,1,25.6,26.8
菲尼克斯太阳,2017,0,孟菲斯灰熊,0,2,102,39.4,1,0,2,110,35.1,0,0,2,0,25.6,26.8
菲尼克斯太阳,2017,0,芝加哥公牛,0,11,99,42.6,1,0,2,104,35.1,0,0,2,0,25.6,32.9
菲尼克斯太阳,2017,0,底特律活塞,1,11,131,57.7,8,0,2,107,35.1,0,0,1,1,25.6,47.6
菲尼克斯太阳,2017,0,夏洛特黄蜂,1,3,122,48.2,2,0,2,115,35.1,0,0,2,1,25.6,43.9
菲尼克斯太阳,2017,0,华盛顿奇才,1,11,116,58.6,7,0,3,122,35.1,0,0,1,0,25.6,52.4
菲尼克斯太阳,2017,0,奥兰多魔术,0,3,105,51.1,5,0,2,99,35.1,0,0,1,1,25.6,30.5
菲尼克斯太阳,2017,0,布鲁克林篮网,0,10,114,35.8,0,0,2,122,35.1,0,0,3,0,25.6,34.1
菲尼克斯太阳,2017,0,萨克拉门托国王,0,12,99,50.0,3,0,2,92,35.1,0,0,3,1,25.6,32.9
菲尼克斯太阳,2017,0,萨克拉门托国王,0,12,101,50.0,3,0,2,111,35.1,0,0,3,0,25.6,32.9
菲尼克斯太阳,2017,0,亚特兰大老鹰,0,3,113,55.6,4,0,2,112,35.1,0,0,2,1,25.6,29.3
菲尼克斯太阳,2017,0,纽约尼克斯,0,11,120,42.7,0,0,2,107,35.1,0,0,2,1,25.6,35.4
金州勇士,2018,4,休斯顿火箭,1,11,107,55.7,8,0,2,86,78.6,4,3,2,1,68.5,63.5
金州勇士,2018,4,休斯顿火箭,1,3,104,55.7,8,0,2,106,78.6,4,3,3,0,68.5,63.5
金州勇士,2018,4,多伦多猛龙,2,11,131,70.0,0,0,2,128,78.6,4,3,3,1,68.5,68.9
金州勇士,2018,4,波士顿凯尔特人,1,1,111,54.9,4,0,3,115,78.6,4,3,2,0,68.5,58.1
金州勇士,2018,4,波特兰开拓者,1,12,105,51.2,6,0,2,115,78.6,4,3,2,0,68.5,63.0
金州勇士,2018,4,波特兰开拓者,1,2,129,51.2,6,0,2,107,78.6,4,3,1,1,68.5,63.0
金州勇士,2018,4,费城76人,2,3,117,36.1,1,0,2,120,78.6,4,3,2,0,68.5,63.5
金州勇士,2018,4,俄克拉荷马雷霆,2,3,88,60.3,3,0,2,110,78.6,4,3,3,0,68.5,58.1
金州勇士,2018,4,印第安纳步行者,1,1,100,52.4,7,0,2,132,78.6,4,3,2,0,68.5,60.8
金州勇士,2018,4,犹他爵士,0,10,123,55.5,2,0,2,124,78.6,4,3,3,0,68.5,59.5
金州勇士,2018,4,犹他爵士,0,12,108,55.5,2,0,2,103,78.6,4,3,2,1,68.5,59.5
金州勇士,2018,4,密尔沃基雄鹿,2,12,95,55.6,4,0,2,105,78.6,4,3,2,0,68.5,74.3
金州勇士,2018,4,克里夫兰骑士,0,12,105,43.0,3,0,2,129,78.6,4,3,2,0,68.5,25.7
金州勇士,2018,4,圣安东尼奥马刺,1,11,104,68.4,21,5,3,92,78.6,4,3,1,1,68.5,58.1
金州勇士,2018,4,圣安东尼奥马刺,1,3,111,68.4,21,5,2,105,78.6,4,3,2,1,68.5,58.1
金州勇士,2018,4,迈阿密热火,1,2,126,59.1,8,2,2,125,78.6,4,3,2,1,68.5,49.3
金州勇士,2018,4,洛杉矶快船,0,11,121,57.6,14,1,2,116,78.6,4,3,2,1,68.5,59.5
金州勇士,2018,4,洛杉矶快船,0,1,94,57.6,14,1,2,112,78.6,4,3,2,0,68.5,59.5
金州勇士,2018,4,丹佛掘金,1,10,100,49.0,0,0,1,98,78.6,4,3,2,1,68.5,68.1
金州勇士,2018,4,丹佛掘金,1,1,111,49.0,0,0,2,142,78.6,4,3,2,0,68.5,68.1
金州勇士,2018,4,明尼苏达森林狼,1,3,107,57.9,6,0,2,117,78.6,4,3,1,0,68.5,45.2
金州勇士,2018,4,明尼苏达森林狼,1,3,131,57.9,6,0,3,130,78.6,4,3,2,1,68.5,45.2
金州勇士,2018,4,洛杉矶湖人,1,1,111,39.8,0,0,2,130,78.6,4,3,3,0,68.5,43.8
金州勇士,2018,4,洛杉矶湖人,1,4,90,39.8,0,0,2,108,78.6,4,3,2,0,68.5,43.8
金州勇士,2018,4,达拉斯独行侠,1,11,112,54.5,12,1,3,109,78.6,4,3,2,1,68.5,39.7
金州勇士,2018,4,达拉斯独行侠,1,1,114,54.5,12,1,2,119,78.6,4,3,2,0,68.5,39.7
金州勇士,2018,4,孟菲斯灰熊,0,3,103,39.4,1,0,2,118,78.6,4,3,3,0,68.5,40.5
金州勇士,2018,4,芝加哥公牛,0,10,124,42.6,1,0,2,149,78.6,4,3,1,0,68.5,28.4
金州勇士,2018,4,底特律活塞,1,12,111,54.3,5,0,1,102,78.6,4,3,2,1,68.5,50.7
金州勇士,2018,4,夏洛特黄蜂,1,2,110,43.1,0,0,2,121,78.6,4,3,2,0,68.5,46.6
金州勇士,2018,4,华盛顿奇才,1,1,118,58.6,7,0,3,126,78.6,4,3,3,0,68.5,40.5
金州勇士,2018,4,奥兰多魔术,1,2,103,48.2,2,0,2,96,78.6,4,3,1,1,68.5,48.6
金州勇士,2018,4,布鲁克林篮网,1,10,114,35.8,0,0,2,120,78.6,4,3,2,0,68.5,50.7
金州勇士,2018,4,萨克拉门托国王,0,12,125,50.0,3,0,2,130,78.6,4,3,2,0,68.5,49.3
金州勇士,2018,4,萨克拉门托国王,0,1,123,50.0,3,0,2,127,78.6,4,3,2,0,68.5,49.3
金州勇士,2018,4,亚特兰大老鹰,0,12,111,36.3,0,0,3,128,78.6,4,3,2,0,68.5,35.1
金州勇士,2018,4,纽约尼克斯,0,10,100,36.1,1,0,2,128,78.6,4,3,2,0,68.5,18.9
金州勇士,2018,4,菲尼克斯太阳,0,12,109,23.8,0,0,2,132,78.6,4,3,2,0,68.5,22.7
金州勇士,2018,4,菲尼克斯太阳,0,2,107,23.8,0,0,2,117,78.6,4,3,2,0,68.5,22.7
休斯顿火箭,2018,1,金州勇士,4,1,134,78.6,4,3,3,135,55.7,8,0,3,0,63.5,68.5
休斯顿火箭,2018,1,金州勇士,4,2,112,78.6,4,3,2,118,55.7,8,0,2,0,63.5,68.5
休斯顿火箭,2018,1,多伦多猛龙,2,3,95,70.0,0,0,2,107,55.7,8,0,2,0,63.5,68.9
休斯顿火箭,2018,1,波士顿凯尔特人,1,3,104,54.9,4,0,2,115,55.7,8,0,3,0,63.5,58.1
休斯顿火箭,2018,1,波特兰开拓者,1,1,110,51.2,6,0,1,101,55.7,8,0,2,1,63.5,63.0
休斯顿火箭,2018,1,费城76人,2,1,121,36.1,1,0,2,93,55.7,8,0,2,1,63.5,63.5
休斯顿火箭,2018,1,俄克拉荷马雷霆,2,11,98,60.3,3,0,1,80,55.7,8,0,3,1,63.5,58.1
休斯顿火箭,2018,1,印第安纳步行者,1,11,94,52.4,7,0,2,98,55.7,8,0,2,0,63.5,60.8
休斯顿火箭,2018,1,犹他爵士,0,12,118,55.5,2,0,2,91,55.7,8,0,3,1,63.5,59.5
休斯顿火箭,2018,1,犹他爵士,0,2,98,55.5,2,0,1,125,55.7,8,0,1,0,63.5,59.5
