game_time,hostteam,hostscore,hc_rate,hc_offs,hc_chapions,hpre_gap,visitteam,visitscore,vc_rate,vc_offs,vc_champions,vpre_gap
2016-11-25,费城76人,89,36.0,1,0,2,芝加哥公牛,105,42.6,1,0,3
2016-12-04,底特律活塞,92,57.7,8,0,2,奥兰多魔术,98,51.1,5,0,2
2016-12-04,俄克拉荷马雷霆,101,60.3,3,0,4,新奥尔良鹈鹕,92,46.5,3,0,2
2016-12-04,纽约尼克斯,106,42.7,0,0,2,萨克拉门托国王,98,50.0,3,0,2
2016-12-04,洛杉矶快船,102,57.6,14,1,2,印第安纳步行者,111,52.4,7,0,4
2016-12-05,费城76人,98,36.0,1,0,2,丹佛掘金,106,49.0,0,0,2
2016-12-05,多伦多猛龙,112,54.3,5,0,2,克里夫兰骑士,116,57.1,3,1,3
2016-12-05,布鲁克林篮网,113,35.8,0,0,2,华盛顿奇才,118,58.6,7,0,3
2016-12-05,亚特兰大老鹰,99,55.6,4,0,2,俄克拉荷马雷霆,102,60.3,3,0,1
2016-12-05,芝加哥公牛,110,42.6,1,0,2,波特兰开拓者,112,51.2,6,0,2
2016-12-05,密尔沃基雄鹿,96,49.1,3,0,2,圣安东尼奥马刺,97,68.4,21,5,3
2016-12-05,休斯顿火箭,107,55.7,8,0,3,波士顿凯尔特人,106,54.9,4,0,2
2016-12-05,新奥尔良鹈鹕,108,46.5,3,0,1,孟菲斯灰熊,110,36.1,1,0,2
2016-12-05,洛杉矶湖人,101,39.8,0,0,2,犹他爵士,107,55.5,2,0,2
2016-12-05,金州勇士,142,78.6,4,3,2,印第安纳步行者,106,52.4,7,0,1
2016-12-06,华盛顿奇才,116,58.6,7,0,1,奥兰多魔术,124,51.1,5,0,2
2016-12-06,迈阿密热火,103,59.1,8,2,3,纽约尼克斯,114,42.7,0,0,2
2016-12-06,底特律活塞,102,57.7,8,0,2,芝加哥公牛,91,42.6,1,0,1
2016-12-06,孟菲斯灰熊,96,36.1,1,0,1,费城76人,91,36.0,1,0,1
2016-12-06,明尼苏达森林狼,91,57.9,6,0,3,圣安东尼奥马刺,105,68.4,21,5,1
2016-12-06,犹他爵士,112,55.5,2,0,1,菲尼克斯太阳,105,28.0,0,0,3
2016-12-07,夏洛特黄蜂,87,48.2,2,0,2,底特律活塞,77,57.7,8,0,1
2016-12-07,奥兰多魔术,87,51.1,5,0,1,波士顿凯尔特人,117,54.9,4,0,2
2016-12-07,亚特兰大老鹰,103,55.6,4,0,2,迈阿密热火,95,59.1,8,2,1
2016-12-07,布鲁克林篮网,116,35.8,0,0,2,丹佛掘金,111,49.0,0,0,2
2016-12-07,密尔沃基雄鹿,115,49.1,3,0,2,波特兰开拓者,107,51.2,6,0,2
2016-12-07,休斯顿火箭,134,55.7,8,0,2,洛杉矶湖人,95,39.8,0,0,2
2016-12-07,纽约尼克斯,94,42.7,0,0,1,克里夫兰骑士,126,57.1,3,1,2
2016-12-07,菲尼克斯太阳,94,28.0,0,0,1,印第安纳步行者,109,52.4,7,0,2
2016-12-07,洛杉矶快船,98,57.6,14,1,3,金州勇士,115,78.6,4,3,2
2016-12-08,多伦多猛龙,124,54.3,5,0,3,明尼苏达森林狼,110,57.9,6,0,2
2016-12-08,华盛顿奇才,92,58.6,7,0,2,丹佛掘金,85,49.0,0,0,1
2016-12-08,孟菲斯灰熊,88,36.1,1,0,2,波特兰开拓者,86,51.2,6,0,1
2016-12-08,新奥尔良鹈鹕,88,46.5,3,0,3,费城76人,99,36.0,1,0,2
2016-12-08,犹他爵士,99,55.5,2,0,2,金州勇士,106,78.6,4,3,1
2016-12-08,芝加哥公牛,95,42.6,1,0,2,圣安东尼奥马刺,91,68.4,21,5,2
2016-12-09,夏洛特黄蜂,109,48.2,2,0,2,奥兰多魔术,88,51.1,5,0,2
2016-12-09,克里夫兰骑士,114,57.1,3,1,2,迈阿密热火,84,59.1,8,2,2
2016-12-09,波士顿凯尔特人,94,54.9,4,0,2,多伦多猛龙,101,54.3,5,0,1
2016-12-09,密尔沃基雄鹿,110,49.1,3,0,2,亚特兰大老鹰,114,55.6,4,0,2
2016-12-09,俄克拉荷马雷霆,99,60.3,3,0,4,休斯顿火箭,102,55.7,8,0,2
2016-12-09,明尼苏达森林狼,90,57.9,6,0,1,底特律活塞,117,57.7,8,0,2
2016-12-09,洛杉矶湖人,115,39.8,0,0,2,菲尼克斯太阳,119,28.0,0,0,2
2016-12-09,萨克拉门托国王,100,50.0,3,0,2,纽约尼克斯,103,42.7,0,0,2
2016-12-10,华盛顿奇才,110,58.6,7,0,2,密尔沃基雄鹿,105,49.1,3,0,1
2016-12-10,奥兰多魔术,113,51.1,5,0,1,丹佛掘金,121,49.0,0,0,2
2016-12-10,印第安纳步行者,118,52.4,7,0,1,波特兰开拓者,111,51.2,6,0,2
2016-12-10,克里夫兰骑士,116,57.1,3,1,1,夏洛特黄蜂,105,48.2,2,0,1
2016-12-10,芝加哥公牛,105,42.6,1,0,2,迈阿密热火,100,59.1,8,2,1
2016-12-10,孟菲斯灰熊,110,36.1,1,0,2,金州勇士,89,78.6,4,3,2
2016-12-10,圣安东尼奥马刺,130,68.4,21,5,2,布鲁克林篮网,101,35.8,0,0,3
2016-12-10,犹他爵士,104,55.5,2,0,2,萨克拉门托国王,84,50.0,3,0,1
2016-12-10,洛杉矶快船,133,57.6,14,1,3,新奥尔良鹈鹕,105,46.5,3,0,2
2016-12-11,底特律活塞,79,57.7,8,0,2,费城76人,97,36.0,1,0,3
2016-12-11,俄克拉荷马雷霆,99,60.3,3,0,2,波士顿凯尔特人,96,54.9,4,0,2
2016-12-11,明尼苏达森林狼,108,57.9,6,0,2,金州勇士,116,78.6,4,3,1
2016-12-11,菲尼克斯太阳,119,28.0,0,0,2,新奥尔良鹈鹕,120,46.5,3,0,1
2016-12-11,洛杉矶湖人,112,39.8,0,0,2,纽约尼克斯,118,42.7,0,0,2
2016-12-12,印第安纳步行者,110,52.4,7,0,2,夏洛特黄蜂,94,48.2,2,0,2
2016-12-12,多伦多猛龙,122,54.3,5,0,3,密尔沃基雄鹿,100,49.1,3,0,2
2016-12-12,迈阿密热火,112,59.1,8,2,2,华盛顿奇才,101,58.6,7,0,2
2016-12-12,休斯顿火箭,122,55.7,8,0,2,布鲁克林篮网,118,35.8,0,0,2
2016-12-12,萨克拉门托国王,116,50.0,3,0,2,洛杉矶湖人,92,39.8,0,0,1
2016-12-12,洛杉矶快船,121,57.6,14,1,2,波特兰开拓者,120,51.2,6,0,2
2016-12-13,克里夫兰骑士,103,57.1,3,1,3,孟菲斯灰熊,86,36.1,1,0,3
2016-12-13,亚特兰大老鹰,120,55.6,4,0,4,奥兰多魔术,131,51.1,5,0,3
2016-12-13,芝加哥公牛,94,42.6,1,0,3,明尼苏达森林狼,99,57.9,6,0,2
2016-12-13,新奥尔良鹈鹕,109,46.5,3,0,2,金州勇士,113,78.6,4,3,2
2016-12-13,菲尼克斯太阳,113,28.0,0,0,2,纽约尼克斯,111,42.7,0,0,2
2016-12-13,波特兰开拓者,114,51.2,6,0,1,俄克拉荷马雷霆,95,60.3,3,0,2
2016-12-14,华盛顿奇才,109,58.6,7,0,2,夏洛特黄蜂,106,48.2,2,0,2
2016-12-14,费城76人,114,36.0,1,0,3,多伦多猛龙,123,54.3,5,0,2
2016-12-14,奥兰多魔术,108,51.1,5,0,1,洛杉矶快船,113,57.6,14,1,2
2016-12-14,迈阿密热火,95,59.1,8,2,2,印第安纳步行者,89,52.4,7,0,2
2016-12-14,布鲁克林篮网,107,35.8,0,0,2,洛杉矶湖人,97,39.8,0,0,2
2016-12-14,孟菲斯灰熊,93,36.1,1,0,1,克里夫兰骑士,85,57.1,3,1,1
2016-12-14,休斯顿火箭,132,55.7,8,0,2,萨克拉门托国王,98,50.0,3,0,2
2016-12-14,犹他爵士,109,55.5,2,0,4,俄克拉荷马雷霆,89,60.3,3,0,1
2016-12-14,圣安东尼奥马刺,108,68.4,21,5,4,波士顿凯尔特人,101,54.9,4,0,3
2016-12-15,密尔沃基雄鹿,108,49.1,3,0,3,芝加哥公牛,97,42.6,1,0,2
2016-12-15,新奥尔良鹈鹕,102,46.5,3,0,2,印第安纳步行者,95,52.4,7,0,1
2016-12-15,菲尼克斯太阳,92,28.0,0,0,2,圣安东尼奥马刺,107,68.4,21,5,1
2016-12-15,丹佛掘金,132,49.0,0,0,3,波特兰开拓者,120,51.2,6,0,2
2016-12-15,金州勇士,103,78.6,4,3,2,纽约尼克斯,90,42.7,0,0,2
2016-12-16,华盛顿奇才,122,58.6,7,0,2,底特律活塞,108,57.7,8,0,2
2016-12-16,奥兰多魔术,118,51.1,5,0,2,布鲁克林篮网,111,35.8,0,0,2
2016-12-16,波士顿凯尔特人,96,54.9,4,0,2,夏洛特黄蜂,88,48.2,2,0,2
2016-12-16,多伦多猛龙,121,54.3,5,0,2,亚特兰大老鹰,125,55.6,4,0,3
2016-12-16,芝加哥公牛,69,42.6,1,0,1,密尔沃基雄鹿,95,49.1,3,0,1
2016-12-16,休斯顿火箭,122,55.7,8,0,2,新奥尔良鹈鹕,100,46.5,3,0,1
2016-12-16,孟菲斯灰熊,92,36.1,1,0,2,萨克拉门托国王,96,50.0,3,0,2
2016-12-16,费城76人,89,36.0,1,0,2,洛杉矶湖人,100,39.8,0,0,2
2016-12-16,迈阿密热火,98,59.1,8,2,2,洛杉矶快船,102,57.6,14,1,2
2016-12-17,俄克拉荷马雷霆,114,60.3,3,0,3,菲尼克斯太阳,101,28.0,0,0,2
2016-12-17,底特律活塞,90,57.7,8,0,1,印第安纳步行者,105,52.4,7,0,2
2016-12-17,亚特兰大老鹰,99,55.6,4,0,1,夏洛特黄蜂,107,48.2,2,0,1
2016-12-17,克里夫兰骑士,119,57.1,3,1,3,洛杉矶湖人,108,39.8,0,0,1
2016-12-17,明尼苏达森林狼,109,57.9,6,0,4,休斯顿火箭,111,55.7,8,0,1
2016-12-17,丹佛掘金,127,49.0,0,0,2,纽约尼克斯,114,42.7,0,0,2
2016-12-17,金州勇士,135,78.6,4,3,2,波特兰开拓者,90,51.2,6,0,2
2016-12-18,华盛顿奇才,117,58.6,7,0,2,洛杉矶快船,110,57.6,14,1,2
2016-12-18,孟菲斯灰熊,73,36.1,1,0,2,犹他爵士,82,55.5,2,0,2
2016-12-18,费城76人,108,36.0,1,0,2,布鲁克林篮网,107,35.8,0,0,2
2016-12-18,奥兰多魔术,79,51.1,5,0,2,多伦多猛龙,109,54.3,5,0,2
2016-12-18,迈阿密热火,95,59.1,8,2,2,波士顿凯尔特人,105,54.9,4,0,2
2016-12-18,圣安东尼奥马刺,113,68.4,21,5,3,新奥尔良鹈鹕,100,46.5,3,0,2
2016-12-19,印第安纳步行者,107,52.4,7,0,2,华盛顿奇才,105,58.6,7,0,1
2016-12-19,芝加哥公牛,113,42.6,1,0,3,底特律活塞,82,57.7,8,0,2
2016-12-19,俄克拉荷马雷霆,108,60.3,3,0,2,亚特兰大老鹰,110,55.6,4,0,2
2016-12-19,明尼苏达森林狼,115,57.9,6,0,2,菲尼克斯太阳,108,28.0,0,0,2
2016-12-20,费城76人,93,36.0,1,0,2,新奥尔良鹈鹕,108,46.5,3,0,2
2016-12-20,夏洛特黄蜂,117,48.2,2,0,3,洛杉矶湖人,113,39.8,0,0,3
2016-12-20,多伦多猛龙,116,54.3,5,0,2,布鲁克林篮网,104,35.8,0,0,2
2016-12-20,纽约尼克斯,118,42.7,0,0,3,印第安纳步行者,111,52.4,7,0,1
2016-12-20,迈阿密热火,130,59.1,8,2,2,奥兰多魔术,136,51.1,5,0,2
2016-12-20,密尔沃基雄鹿,108,49.1,3,0,4,克里夫兰骑士,114,57.1,3,1,3
2016-12-20,孟菲斯灰熊,109,36.1,1,0,2,波士顿凯尔特人,112,54.9,4,0,2
2016-12-20,休斯顿火箭,100,55.7,8,0,3,圣安东尼奥马刺,102,68.4,21,5,2
2016-12-20,洛杉矶快船,119,57.6,14,1,2,丹佛掘金,102,49.0,0,0,1
2016-12-20,金州勇士,104,78.6,4,3,3,犹他爵士,74,55.5,2,0,2
2016-12-20,萨克拉门托国王,126,50.0,3,0,2,波特兰开拓者,121,51.2,6,0,3
2016-11-25,丹佛掘金,129,49.0,0,0,2,俄克拉荷马雷霆,132,60.3,3,0,2
2016-12-21,克里夫兰骑士,113,57.1,3,1,1,密尔沃基雄鹿,102,49.1,3,0,1
2016-12-21,亚特兰大老鹰,84,55.6,4,0,2,明尼苏达森林狼,92,57.9,6,0,2
2016-12-21,底特律活塞,86,57.7,8,0,2,孟菲斯灰熊,98,36.1,1,0,1
2016-12-21,新奥尔良鹈鹕,110,46.5,3,0,1,俄克拉荷马雷霆,121,60.3,3,0,2
2016-12-21,芝加哥公牛,97,42.6,1,0,2,华盛顿奇才,107,58.6,7,0,2
2016-12-21,犹他爵士,93,55.5,2,0,1,萨克拉门托国王,94,50.0,3,0,1
2016-12-21,菲尼克斯太阳,111,28.0,0,0,2,休斯顿火箭,125,55.7,8,0,1
2016-12-22,印第安纳步行者,102,52.4,7,0,2,波士顿凯尔特人,109,54.9,4,0,2
2016-12-22,布鲁克林篮网,101,35.8,0,0,2,金州勇士,117,78.6,4,3,2
2016-12-22,纽约尼克斯,106,42.7,0,0,2,奥兰多魔术,95,51.1,5,0,2
2016-12-22,迈阿密热火,115,59.1,8,2,2,洛杉矶湖人,107,39.8,0,0,2
2016-12-22,洛杉矶快船,106,57.6,14,1,2,圣安东尼奥马刺,101,68.4,21,5,2
2016-12-23,夏洛特黄蜂,103,48.2,2,0,3,芝加哥公牛,91,42.6,1,0,2
2016-12-23,克里夫兰骑士,119,57.1,3,1,2,布鲁克林篮网,99,35.8,0,0,1
2016-12-23,波士顿凯尔特人,112,54.9,4,0,1,俄克拉荷马雷霆,117,60.3,3,0,2
2016-12-23,底特律活塞,113,57.7,8,0,2,金州勇士,119,78.6,4,3,1
2016-12-23,密尔沃基雄鹿,123,49.1,3,0,2,华盛顿奇才,96,58.6,7,0,2
2016-12-23,明尼苏达森林狼,105,57.9,6,0,2,萨克拉门托国王,109,50.0,3,0,2
2016-12-23,丹佛掘金,108,49.0,0,0,3,亚特兰大老鹰,109,55.6,4,0,2
2016-12-23,犹他爵士,98,55.5,2,0,2,多伦多猛龙,104,54.3,5,0,3
2016-12-23,菲尼克斯太阳,123,28.0,0,0,2,费城76人,116,36.0,1,0,3
2016-12-23,孟菲斯灰熊,115,36.1,1,0,2,休斯顿火箭,109,55.7,8,0,2
2016-12-23,新奥尔良鹈鹕,91,46.5,3,0,2,迈阿密热火,87,59.1,8,2,1
2016-12-23,波特兰开拓者,90,51.2,6,0,2,圣安东尼奥马刺,110,68.4,21,5,1
2016-12-23,奥兰多魔术,109,51.1,5,0,1,洛杉矶湖人,90,39.8,0,0,1
2016-10-26,印第安纳步行者,130,52.4,7,0,1,达拉斯独行侠,121,54.5,12,1,1
2016-10-28,达拉斯独行侠,98,54.5,12,1,2,休斯顿火箭,106,55.7,8,0,2
2016-10-30,休斯顿火箭,93,55.7,8,0,2,达拉斯独行侠,92,54.5,12,1,2
2016-11-02,犹他爵士,97,55.5,2,0,1,达拉斯独行侠,81,54.5,12,1,3
2016-11-04,达拉斯独行侠,95,54.5,12,1,2,波特兰开拓者,105,51.2,6,0,2
2016-11-06,达拉斯独行侠,86,54.5,12,1,2,密尔沃基雄鹿,75,49.1,3,0,1
2016-11-08,洛杉矶湖人,97,39.8,0,0,2,达拉斯独行侠,109,54.5,12,1,2
2016-11-09,金州勇士,116,78.6,4,3,2,达拉斯独行侠,95,54.5,12,1,1
2016-11-14,纽约尼克斯,93,42.7,0,0,2,达拉斯独行侠,77,54.5,12,1,5
2016-11-16,波士顿凯尔特人,90,54.9,4,0,2,达拉斯独行侠,83,54.5,12,1,2
2016-11-18,达拉斯独行侠,64,54.5,12,1,2,孟菲斯灰熊,80,36.1,1,0,2
2016-11-19,奥兰多魔术,95,51.1,5,0,3,达拉斯独行侠,87,54.5,12,1,1
2016-11-21,圣安东尼奥马刺,96,68.4,21,5,3,达拉斯独行侠,91,54.5,12,1,2
2016-11-23,达拉斯独行侠,104,54.5,12,1,2,洛杉矶快船,124,57.6,14,1,2
2016-11-25,克里夫兰骑士,128,57.1,3,1,2,达拉斯独行侠,90,54.5,12,1,2
2016-11-27,达拉斯独行侠,91,54.5,12,1,2,新奥尔良鹈鹕,81,46.5,3,0,2
2016-11-30,达拉斯独行侠,87,54.5,12,1,3,圣安东尼奥马刺,94,68.4,21,5,1
2016-12-01,夏洛特黄蜂,97,48.2,2,0,2,达拉斯独行侠,87,54.5,12,1,1
2016-12-03,达拉斯独行侠,107,54.5,12,1,2,芝加哥公牛,82,42.6,1,0,1
2016-12-05,达拉斯独行侠,101,54.5,12,1,2,夏洛特黄蜂,109,48.2,2,0,2
2016-12-07,达拉斯独行侠,89,54.5,12,1,2,萨克拉门托国王,120,50.0,3,0,3
2016-12-09,达拉斯独行侠,111,54.5,12,1,2,印第安纳步行者,103,52.4,7,0,2
2016-12-10,休斯顿火箭,109,55.7,8,0,1,达拉斯独行侠,87,54.5,12,1,1
2016-12-12,达拉斯独行侠,112,54.5,12,1,2,丹佛掘金,92,49.0,0,0,2
2016-12-14,达拉斯独行侠,85,54.5,12,1,2,底特律活塞,95,57.7,8,0,3
2016-12-16,犹他爵士,103,55.5,2,0,2,达拉斯独行侠,100,54.5,12,1,2
2016-12-18,达拉斯独行侠,99,54.5,12,1,2,萨克拉门托国王,79,50.0,3,0,2
2016-12-19,丹佛掘金,117,49.0,0,0,2,达拉斯独行侠,107,54.5,12,1,1
2016-12-21,波特兰开拓者,95,51.2,6,0,1,达拉斯独行侠,96,54.5,12,1,2
2016-12-23,洛杉矶快船,88,57.6,14,1,1,达拉斯独行侠,90,54.5,12,1,2
2016-12-25,纽约尼克斯,114,42.7,0,0,3,波士顿凯尔特人,119,54.9,4,0,2
2016-12-25,克里夫兰骑士,109,57.1,3,1,2,金州勇士,108,78.6,4,3,2
2016-12-25,圣安东尼奥马刺,119,68.4,21,5,2,芝加哥公牛,100,42.6,1,0,2
2016-12-25,俄克拉荷马雷霆,112,60.3,3,0,2,明尼苏达森林狼,100,57.9,6,0,2
2016-12-25,洛杉矶湖人,111,39.8,0,0,2,洛杉矶快船,102,57.6,14,1,2
2016-12-26,华盛顿奇才,107,58.6,7,0,3,密尔沃基雄鹿,102,49.1,3,0,3
2016-12-26,奥兰多魔术,112,51.1,5,0,3,孟菲斯灰熊,102,36.1,1,0,3
2016-12-26,底特律活塞,106,57.7,8,0,3,克里夫兰骑士,90,57.1,3,1,1
2016-12-26,布鲁克林篮网,120,35.8,0,0,3,夏洛特黄蜂,118,48.2,2,0,3
2016-12-26,芝加哥公牛,90,42.6,1,0,1,印第安纳步行者,85,52.4,7,0,4
2016-12-26,新奥尔良鹈鹕,111,46.5,3,0,3,达拉斯独行侠,104,54.5,12,1,3
2016-12-26,休斯顿火箭,131,55.7,8,0,3,菲尼克斯太阳,115,28.0,0,0,3
2016-12-26,明尼苏达森林狼,104,57.9,6,0,1,亚特兰大老鹰,90,55.6,4,0,3
2016-12-26,波特兰开拓者,91,51.2,6,0,3,多伦多猛龙,95,54.3,5,0,3
2016-12-26,洛杉矶快船,102,57.6,14,1,1,丹佛掘金,106,49.0,0,0,3
2016-12-26,萨克拉门托国王,102,50.0,3,0,3,费城76人,100,36.0,1,0,3
2016-12-27,波士顿凯尔特人,113,54.9,4,0,2,孟菲斯灰熊,103,36.1,1,0,1
2016-12-27,迈阿密热火,94,59.1,8,2,4,俄克拉荷马雷霆,106,60.3,3,0,2
2016-12-27,达拉斯独行侠,107,54.5,12,1,1,休斯顿火箭,123,55.7,8,0,1
2016-12-27,洛杉矶湖人,100,39.8,0,0,2,犹他爵士,102,55.5,2,0,4
2016-12-28,华盛顿奇才,111,58.6,7,0,2,印第安纳步行者,105,52.4,7,0,2
2016-12-28,奥兰多魔术,101,51.1,5,0,2,夏洛特黄蜂,120,48.2,2,0,2
2016-12-28,亚特兰大老鹰,102,55.6,4,0,2,纽约尼克斯,98,42.7,0,0,3
2016-12-28,底特律活塞,94,57.7,8,0,2,密尔沃基雄鹿,119,49.1,3,0,2
2016-12-28,芝加哥公牛,101,42.6,1,0,2,布鲁克林篮网,99,35.8,0,0,2
2016-12-28,新奥尔良鹈鹕,102,46.5,3,0,2,洛杉矶快船,98,57.6,14,1,2
2016-12-28,圣安东尼奥马刺,119,68.4,21,5,3,菲尼克斯太阳,98,28.0,0,0,2
2016-12-28,丹佛掘金,105,49.0,0,0,2,明尼苏达森林狼,103,57.9,6,0,2
2016-12-28,波特兰开拓者,102,51.2,6,0,2,萨克拉门托国王,89,50.0,3,0,2
2016-12-28,金州勇士,121,78.6,4,3,3,多伦多猛龙,111,54.3,5,0,2
2016-12-29,夏洛特黄蜂,91,48.2,2,0,1,迈阿密热火,82,59.1,8,2,2
2016-12-29,孟菲斯灰熊,114,36.1,1,0,2,俄克拉荷马雷霆,80,60.3,3,0,2
2016-12-29,克里夫兰骑士,124,57.1,3,1,3,波士顿凯尔特人,118,54.9,4,0,2
2016-12-29,菲尼克斯太阳,99,28.0,0,0,1,多伦多猛龙,91,54.3,5,0,1
2016-12-29,犹他爵士,100,55.5,2,0,2,费城76人,83,36.0,1,0,3
2016-12-29,洛杉矶湖人,89,39.8,0,0,2,达拉斯独行侠,101,54.5,12,1,2
2016-12-30,印第安纳步行者,111,52.4,7,0,2,芝加哥公牛,101,42.6,1,0,2
2016-12-30,华盛顿奇才,118,58.6,7,0,2,布鲁克林篮网,95,35.8,0,0,2
2016-12-30,波士顿凯尔特人,117,54.9,4,0,1,迈阿密热火,114,59.1,8,2,1
2016-12-30,新奥尔良鹈鹕,104,46.5,3,0,2,纽约尼克斯,92,42.7,0,0,2
2016-12-30,休斯顿火箭,140,55.7,8,0,3,洛杉矶快船,116,57.6,14,1,2
2016-12-30,明尼苏达森林狼,116,57.9,6,0,2,密尔沃基雄鹿,99,49.1,3,0,2
2016-12-30,亚特兰大老鹰,105,55.6,4,0,2,底特律活塞,98,57.7,8,0,2
2016-12-30,圣安东尼奥马刺,110,68.4,21,5,2,波特兰开拓者,94,51.2,6,0,2
2016-12-30,丹佛掘金,122,49.0,0,0,2,费城76人,124,36.0,1,0,1
2016-12-30,金州勇士,108,78.6,4,3,2,达拉斯独行侠,99,54.5,12,1,1
2016-12-31,萨克拉门托国王,98,50.0,3,0,3,孟菲斯灰熊,112,36.1,1,0,2
2016-12-31,芝加哥公牛,96,42.6,1,0,1,密尔沃基雄鹿,116,49.1,3,0,1
2016-12-31,夏洛特黄蜂,109,48.2,2,0,2,克里夫兰骑士,121,57.1,3,1,2
2016-12-31,休斯顿火箭,129,55.7,8,0,1,纽约尼克斯,122,42.7,0,0,1
2016-12-31,犹他爵士,91,55.5,2,0,2,菲尼克斯太阳,86,28.0,0,0,2
2016-12-31,俄克拉荷马雷霆,114,60.3,3,0,2,洛杉矶快船,88,57.6,14,1,1
2017-01-01,迈阿密热火,98,59.1,8,2,2,底特律活塞,107,57.7,8,0,2
2017-01-01,印第安纳步行者,117,52.4,7,0,2,奥兰多魔术,104,51.1,5,0,4
2017-01-01,亚特兰大老鹰,114,55.6,4,0,2,圣安东尼奥马刺,112,68.4,21,5,2
2017-01-01,明尼苏达森林狼,89,57.9,6,0,2,波特兰开拓者,95,51.2,6,0,2
2017-01-01,洛杉矶湖人,114,39.8,0,0,3,多伦多猛龙,123,54.3,5,0,3
2017-01-02,密尔沃基雄鹿,98,49.1,3,0,2,俄克拉荷马雷霆,94,60.3,3,0,2
2017-01-02,克里夫兰骑士,90,57.1,3,1,2,新奥尔良鹈鹕,82,46.5,3,0,3
2017-01-02,布鲁克林篮网,89,35.8,0,0,3,犹他爵士,101,55.5,2,0,2
2017-01-02,纽约尼克斯,103,42.7,0,0,2,奥兰多魔术,115,51.1,5,0,1
2017-01-02,芝加哥公牛,118,42.6,1,0,2,夏洛特黄蜂,111,48.2,2,0,2
2017-01-02,休斯顿火箭,101,55.7,8,0,2,华盛顿奇才,91,58.6,7,0,3
2017-01-02,洛杉矶快船,109,57.6,14,1,2,菲尼克斯太阳,98,28.0,0,0,2
2017-01-02,金州勇士,127,78.6,4,3,3,丹佛掘金,119,49.0,0,0,3
2017-01-03,费城76人,93,36.0,1,0,4,明尼苏达森林狼,91,57.9,6,0,2
2017-01-03,波士顿凯尔特人,115,54.9,4,0,4,犹他爵士,104,55.5,2,0,1
2017-01-03,底特律活塞,116,57.7,8,0,2,印第安纳步行者,121,52.4,7,0,2
2017-01-03,达拉斯独行侠,113,54.5,12,1,4,华盛顿奇才,105,58.6,7,0,1
2017-01-03,圣安东尼奥马刺,110,68.4,21,5,2,多伦多猛龙,82,54.3,5,0,2
2017-01-03,丹佛掘金,113,49.0,0,0,1,萨克拉门托国王,120,50.0,3,0,3
2017-01-03,菲尼克斯太阳,99,28.0,0,0,1,迈阿密热火,90,59.1,8,2,2
2017-01-03,洛杉矶湖人,116,39.8,0,0,2,孟菲斯灰熊,102,36.1,1,0,3
2017-01-04,夏洛特黄蜂,123,48.2,2,0,2,俄克拉荷马雷霆,112,60.3,3,0,2
2017-01-04,奥兰多魔术,92,51.1,5,0,2,亚特兰大老鹰,111,55.6,4,0,3
2017-01-04,纽约尼克斯,104,42.7,0,0,2,密尔沃基雄鹿,105,49.1,3,0,2
2017-01-04,克里夫兰骑士,94,57.1,3,1,2,芝加哥公牛,106,42.6,1,0,2
2017-01-04,洛杉矶快船,115,57.6,14,1,2,孟菲斯灰熊,106,36.1,1,0,1
2017-01-04,金州勇士,125,78.6,4,3,2,波特兰开拓者,117,51.2,6,0,3
2017-01-04,萨克拉门托国王,102,50.0,3,0,1,迈阿密热火,107,59.1,8,2,1
2017-01-05,印第安纳步行者,121,52.4,7,0,2,布鲁克林篮网,109,35.8,0,0,3
2017-01-05,多伦多猛龙,101,54.3,5,0,2,犹他爵士,93,55.5,2,0,2
2017-01-05,底特律活塞,115,57.7,8,0,2,夏洛特黄蜂,114,48.2,2,0,1
2017-01-05,新奥尔良鹈鹕,94,46.5,3,0,3,亚特兰大老鹰,99,55.6,4,0,1
2017-01-05,休斯顿火箭,118,55.7,8,0,3,俄克拉荷马雷霆,116,60.3,3,0,1
2017-01-05,达拉斯独行侠,95,54.5,12,1,2,菲尼克斯太阳,102,28.0,0,0,2
2017-01-05,丹佛掘金,99,49.0,0,0,2,圣安东尼奥马刺,127,68.4,21,5,2
2017-01-05,波特兰开拓者,118,51.2,6,0,1,洛杉矶湖人,109,39.8,0,0,2
2017-01-06,华盛顿奇才,112,58.6,7,0,3,明尼苏达森林狼,105,57.9,6,0,3
2017-01-06,奥兰多魔术,93,51.1,5,0,2,休斯顿火箭,100,55.7,8,0,1
2017-01-06,波士顿凯尔特人,110,54.9,4,0,3,费城76人,106,36.0,1,0,3
2017-01-06,布鲁克林篮网,108,35.8,0,0,1,克里夫兰骑士,116,57.1,3,1,2
2017-01-06,密尔沃基雄鹿,111,49.1,3,0,2,纽约尼克斯,116,42.7,0,0,2
2017-01-06,洛杉矶湖人,127,39.8,0,0,1,迈阿密热火,100,59.1,8,2,2
2017-01-06,萨克拉门托国王,98,50.0,3,0,2,洛杉矶快船,106,57.6,14,1,2
2017-01-07,印第安纳步行者,123,52.4,7,0,2,纽约尼克斯,109,42.7,0,0,1
2017-01-07,波士顿凯尔特人,117,54.9,4,0,1,新奥尔良鹈鹕,108,46.5,3,0,2
2017-01-07,俄克拉荷马雷霆,121,60.3,3,0,2,丹佛掘金,106,49.0,0,0,2
2017-01-07,芝加哥公牛,123,42.6,1,0,3,多伦多猛龙,118,54.3,5,0,2
