rival_rates,rival_coach_times,rival_coach_rates,rival_wl,rst,host_guest,days,game_month,wins,loss,win_rates,coach_off_times,coach_wins_rate,coach_champions
0.74,20,60.3,24,负,主,2,2,31,19,0.62,11,54.9,1
0.74,20,60.3,24,胜,客,2,3,31,19,0.62,11,54.9,1
0.74,20,60.3,24,负,主,1,4,31,19,0.62,11,54.9,1
0.74,20,60.3,24,负,客,4,4,31,19,0.62,11,54.9,1
0.7,7,46.1,20,负,客,2,4,31,19,0.62,11,54.9,1
0.7,7,46.1,20,负,客,1,4,31,19,0.62,11,54.9,1
0.7,7,46.1,20,胜,主,3,4,31,19,0.62,11,54.9,1
0.7,7,46.1,20,胜,主,2,5,31,19,0.62,11,54.9,1
0.62,7,55.9,12,胜,主,292,2,31,19,0.62,11,54.9,1
0.62,7,55.9,12,胜,主,2,2,31,19,0.62,11,54.9,1
0.62,7,55.9,12,负,客,2,4,31,19,0.62,11,54.9,1
0.54,16,58.2,4,负,客,2,3,31,19,0.62,11,54.9,1
0.54,16,58.2,4,负,主,2,3,31,19,0.62,11,54.9,1
0.54,16,58.2,4,胜,客,1,4,31,19,0.62,11,54.9,1
0.54,3,60.2,4,胜,客,1,3,31,19,0.62,11,54.9,1
0.54,3,60.2,4,胜,主,2,3,31,19,0.62,11,54.9,1
0.54,3,60.2,4,负,主,2,3,31,19,0.62,11,54.9,1
0.54,3,60.2,4,胜,客,4,4,31,19,0.62,11,54.9,1
0.5,4,53.3,0,负,客,2,2,31,19,0.62,11,54.9,1
0.5,4,53.3,0,胜,主,2,3,31,19,0.62,11,54.9,1
0.5,4,53.3,0,负,主,2,4,31,19,0.62,11,54.9,1
0.5,4,53.3,0,胜,客,3,5,31,19,0.62,11,54.9,1
0.5,11,52.5,0,负,客,1,2,31,19,0.62,11,54.9,1
0.5,11,52.5,0,胜,客,2,3,31,19,0.62,11,54.9,1
0.5,11,52.5,0,胜,主,2,4,31,19,0.62,11,54.9,1
0.42,4,43.1,-8,胜,主,2,3,31,19,0.62,11,54.9,1
0.42,4,43.1,-8,负,主,1,4,31,19,0.62,11,54.9,1
0.42,4,43.1,-8,胜,客,1,4,31,19,0.62,11,54.9,1
0.28,8,55.5,-22,胜,客,2,2,31,19,0.62,11,54.9,1
0.28,8,55.5,-22,负,客,1,2,31,19,0.62,11,54.9,1
0.28,8,55.5,-22,胜,主,2,4,31,19,0.62,11,54.9,1
0.18,4,46.2,-32,胜,客,2,2,31,19,0.62,11,54.9,1
0.18,4,46.2,-32,胜,主,1,2,31,19,0.62,11,54.9,1
0.18,4,46.2,-32,胜,客,2,3,31,19,0.62,11,54.9,1
0.18,4,46.2,-32,胜,主,1,3,31,19,0.62,11,54.9,1
0.16,4,48.6,-34,负,客,1,2,31,19,0.62,11,54.9,1
0.16,4,48.6,-34,胜,主,1,3,31,19,0.62,11,54.9,1
0.16,4,48.6,-34,胜,主,2,4,31,19,0.62,11,54.9,1
0.6829999999999999,3,68.7,30,负,客,2,1,67,15,0.8170000000000001,20,70.4,11
0.6829999999999999,3,68.7,30,胜,主,2,3,67,15,0.8170000000000001,20,70.4,11
0.634,21,63.6,22,胜,主,2,3,67,15,0.8170000000000001,20,70.4,11
0.634,21,63.6,22,胜,客,1,3,67,15,0.8170000000000001,20,70.4,11
0.61,9,57.5,18,胜,客,2,3,67,15,0.8170000000000001,20,70.4,11
0.61,9,57.5,18,胜,主,2,4,67,15,0.8170000000000001,20,70.4,11
0.598,18,54.8,16,胜,客,2,2,67,15,0.8170000000000001,20,70.4,11
0.598,18,54.8,16,胜,主,2,3,67,15,0.8170000000000001,20,70.4,11
0.598,4,44.2,16,胜,主,2,1,67,15,0.8170000000000001,20,70.4,11
0.598,4,44.2,16,胜,客,1,2,67,15,0.8170000000000001,20,70.4,11
0.5489999999999999,1,44.2,8,负,主,2,11,67,15,0.8170000000000001,20,70.4,11
0.5489999999999999,1,44.2,8,胜,客,2,12,67,15,0.8170000000000001,20,70.4,11
0.512,3,46.6,2,胜,主,1,12,67,15,0.8170000000000001,20,70.4,11
0.512,3,46.6,2,胜,客,1,3,67,15,0.8170000000000001,20,70.4,11
0.512,22,58.8,2,胜,客,2,1,67,15,0.8170000000000001,20,70.4,11
0.512,22,58.8,2,胜,主,4,1,67,15,0.8170000000000001,20,70.4,11
0.5,14,57.5,0,胜,主,2,12,67,15,0.8170000000000001,20,70.4,11
0.5,14,57.5,0,胜,客,2,2,67,15,0.8170000000000001,20,70.4,11
0.4270000000000001,2,46.6,-12,胜,客,1,12,67,15,0.8170000000000001,20,70.4,11
0.4270000000000001,2,46.6,-12,胜,主,2,2,67,15,0.8170000000000001,20,70.4,11
0.39,2,40.6,-18,胜,主,2,1,67,15,0.8170000000000001,20,70.4,11
0.39,2,40.6,-18,胜,客,1,2,67,15,0.8170000000000001,20,70.4,11
0.378,0,35.7,-20,胜,主,2,11,67,15,0.8170000000000001,20,70.4,11
0.378,0,35.7,-20,胜,客,2,2,67,15,0.8170000000000001,20,70.4,11
0.354,0,23.7,-24,胜,主,2,12,67,15,0.8170000000000001,20,70.4,11
0.354,0,23.7,-24,负,客,3,3,67,15,0.8170000000000001,20,70.4,11
0.341,20,53.6,-26,胜,主,2,11,67,15,0.8170000000000001,20,70.4,11
0.341,20,53.6,-26,胜,客,2,12,67,15,0.8170000000000001,20,70.4,11
0.207,1,28.0,-48,胜,主,1,11,67,15,0.8170000000000001,20,70.4,11
0.207,1,28.0,-48,胜,客,6,2,67,15,0.8170000000000001,20,70.4,11
0.72,7,46.1,36,负,客,3,11,67,15,0.8170000000000001,20,70.4,11
0.72,7,46.1,36,胜,主,2,12,67,15,0.8170000000000001,20,70.4,11
0.72,7,46.1,36,负,主,3,1,67,15,0.8170000000000001,20,70.4,11
0.72,7,46.1,36,胜,客,2,2,67,15,0.8170000000000001,20,70.4,11
0.6709999999999999,20,60.3,28,胜,客,181,11,67,15,0.8170000000000001,20,70.4,11
0.6709999999999999,20,60.3,28,胜,主,3,11,67,15,0.8170000000000001,20,70.4,11
0.6709999999999999,20,60.3,28,负,客,2,1,67,15,0.8170000000000001,20,70.4,11
0.6709999999999999,20,60.3,28,胜,主,3,2,67,15,0.8170000000000001,20,70.4,11
0.6459999999999999,21,68.5,24,胜,主,5,12,67,15,0.8170000000000001,20,70.4,11
0.6459999999999999,21,68.5,24,负,客,2,2,67,15,0.8170000000000001,20,70.4,11
0.6459999999999999,21,68.5,24,负,主,3,4,67,15,0.8170000000000001,20,70.4,11
0.6459999999999999,21,68.5,24,负,客,1,4,67,15,0.8170000000000001,20,70.4,11
0.6459999999999999,3,60.2,24,胜,客,1,11,67,15,0.8170000000000001,20,70.4,11
0.6459999999999999,3,60.2,24,胜,主,2,12,67,15,0.8170000000000001,20,70.4,11
0.6459999999999999,3,60.2,24,胜,主,2,3,67,15,0.8170000000000001,20,70.4,11
0.6459999999999999,3,60.2,24,胜,客,2,4,67,15,0.8170000000000001,20,70.4,11
0.61,11,52.5,18,胜,客,1,12,67,15,0.8170000000000001,20,70.4,11
0.61,11,52.5,18,胜,客,1,1,67,15,0.8170000000000001,20,70.4,11
0.61,11,52.5,18,胜,主,2,2,67,15,0.8170000000000001,20,70.4,11
0.61,11,52.5,18,胜,主,2,4,67,15,0.8170000000000001,20,70.4,11
0.5489999999999999,4,53.3,8,胜,客,4,11,67,15,0.8170000000000001,20,70.4,11
0.5489999999999999,4,53.3,8,胜,客,1,1,67,15,0.8170000000000001,20,70.4,11
0.5489999999999999,4,53.3,8,负,主,2,1,67,15,0.8170000000000001,20,70.4,11
0.5489999999999999,4,53.3,8,胜,主,2,4,67,15,0.8170000000000001,20,70.4,11
0.537,16,58.2,6,负,客,1,12,67,15,0.8170000000000001,20,70.4,11
0.537,16,58.2,6,胜,主,3,3,67,15,0.8170000000000001,20,70.4,11
0.537,16,58.2,6,胜,客,2,3,67,15,0.8170000000000001,20,70.4,11
0.537,16,58.2,6,胜,主,4,4,67,15,0.8170000000000001,20,70.4,11
0.4270000000000001,1,46.4,-12,负,客,3,11,67,15,0.8170000000000001,20,70.4,11
0.4270000000000001,1,46.4,-12,胜,主,2,1,67,15,0.8170000000000001,20,70.4,11
0.4270000000000001,1,46.4,-12,胜,主,3,2,67,15,0.8170000000000001,20,70.4,11
0.4270000000000001,1,46.4,-12,胜,客,1,3,67,15,0.8170000000000001,20,70.4,11
0.415,7,55.9,-14,胜,客,1,11,67,15,0.8170000000000001,20,70.4,11
0.415,7,55.9,-14,负,主,2,11,67,15,0.8170000000000001,20,70.4,11
0.415,7,55.9,-14,负,客,2,1,67,15,0.8170000000000001,20,70.4,11
0.415,7,55.9,-14,胜,主,2,2,67,15,0.8170000000000001,20,70.4,11
0.268,4,48.6,-38,胜,主,1,11,67,15,0.8170000000000001,20,70.4,11
0.268,4,48.6,-38,胜,客,3,12,67,15,0.8170000000000001,20,70.4,11
0.268,4,48.6,-38,胜,主,1,3,67,15,0.8170000000000001,20,70.4,11
0.268,4,48.6,-38,胜,客,3,3,67,15,0.8170000000000001,20,70.4,11
0.232,4,43.1,-44,胜,主,1,12,67,15,0.8170000000000001,20,70.4,11
0.232,4,43.1,-44,胜,客,3,3,67,15,0.8170000000000001,20,70.4,11
0.232,4,43.1,-44,胜,主,2,3,67,15,0.8170000000000001,20,70.4,11
0.232,4,43.1,-44,胜,客,1,4,67,15,0.8170000000000001,20,70.4,11
0.183,4,46.2,-52,胜,主,2,12,67,15,0.8170000000000001,20,70.4,11
0.183,4,46.2,-52,胜,客,6,1,67,15,0.8170000000000001,20,70.4,11
0.183,4,46.2,-52,胜,主,1,1,67,15,0.8170000000000001,20,70.4,11
0.183,4,46.2,-52,胜,客,1,3,67,15,0.8170000000000001,20,70.4,11
0.6829999999999999,18,54.8,30,胜,主,2,12,56,26,0.6829999999999999,20,70.4,11
0.6829999999999999,18,54.8,30,负,客,1,2,56,26,0.6829999999999999,20,70.4,11
0.634,22,58.8,22,负,主,2,12,56,26,0.6829999999999999,20,70.4,11
0.634,22,58.8,22,负,客,2,3,56,26,0.6829999999999999,20,70.4,11
0.61,21,63.6,18,胜,客,2,12,56,26,0.6829999999999999,20,70.4,11
0.61,21,63.6,18,负,主,2,1,56,26,0.6829999999999999,20,70.4,11
0.585,9,57.5,14,负,客,2,1,56,26,0.6829999999999999,20,70.4,11
0.585,9,57.5,14,负,主,2,4,56,26,0.6829999999999999,20,70.4,11
0.573,20,53.6,12,胜,客,2,12,56,26,0.6829999999999999,20,70.4,11
0.573,20,53.6,12,胜,主,1,3,56,26,0.6829999999999999,20,70.4,11
0.561,4,44.2,10,胜,主,2,2,56,26,0.6829999999999999,20,70.4,11
0.561,4,44.2,10,胜,客,2,2,56,26,0.6829999999999999,20,70.4,11
0.524,14,57.5,4,胜,主,2,2,56,26,0.6829999999999999,20,70.4,11
0.524,14,57.5,4,胜,客,2,3,56,26,0.6829999999999999,20,70.4,11
0.5,3,45.6,0,胜,主,1,11,56,26,0.6829999999999999,20,70.4,11
0.5,3,45.6,0,负,客,2,2,56,26,0.6829999999999999,20,70.4,11
0.439,2,46.6,-10,胜,主,2,3,56,26,0.6829999999999999,20,70.4,11
0.439,2,46.6,-10,胜,客,1,4,56,26,0.6829999999999999,20,70.4,11
0.39,1,34.5,-18,胜,主,2,12,56,26,0.6829999999999999,20,70.4,11
0.39,1,34.5,-18,胜,客,2,3,56,26,0.6829999999999999,20,70.4,11
0.366,2,40.6,-22,胜,主,5,1,56,26,0.6829999999999999,20,70.4,11
0.366,2,40.6,-22,胜,客,2,1,56,26,0.6829999999999999,20,70.4,11
0.317,4,41.2,-30,胜,主,3,1,56,26,0.6829999999999999,20,70.4,11
0.317,4,41.2,-30,胜,客,6,2,56,26,0.6829999999999999,20,70.4,11
0.305,0,36.1,-32,胜,主,2,2,56,26,0.6829999999999999,20,70.4,11
0.305,0,36.1,-32,负,客,1,3,56,26,0.6829999999999999,20,70.4,11
0.232,0,23.2,-44,胜,客,1,3,56,26,0.6829999999999999,20,70.4,11
0.232,0,23.2,-44,胜,主,2,3,56,26,0.6829999999999999,20,70.4,11
0.183,1,28.0,-52,胜,主,1,11,56,26,0.6829999999999999,20,70.4,11
0.183,1,28.0,-52,胜,客,2,4,56,26,0.6829999999999999,20,70.4,11
0.7070000000000001,21,68.5,34,负,客,1,11,56,26,0.6829999999999999,20,70.4,11
0.7070000000000001,21,68.5,34,胜,主,1,12,56,26,0.6829999999999999,20,70.4,11
0.7070000000000001,21,68.5,34,胜,客,1,2,56,26,0.6829999999999999,20,70.4,11
0.7070000000000001,21,68.5,34,负,主,2,3,56,26,0.6829999999999999,20,70.4,11
0.6709999999999999,16,58.2,28,胜,客,2,11,56,26,0.6829999999999999,20,70.4,11
0.6709999999999999,16,58.2,28,胜,主,2,2,56,26,0.6829999999999999,20,70.4,11
0.6709999999999999,16,58.2,28,胜,客,2,3,56,26,0.6829999999999999,20,70.4,11
0.6709999999999999,16,58.2,28,负,主,2,3,56,26,0.6829999999999999,20,70.4,11
0.6459999999999999,20,60.3,24,负,主,1,11,56,26,0.6829999999999999,20,70.4,11
0.6459999999999999,20,60.3,24,胜,主,4,1,56,26,0.6829999999999999,20,70.4,11
0.6459999999999999,20,60.3,24,负,客,1,1,56,26,0.6829999999999999,20,70.4,11
0.6459999999999999,20,60.3,24,胜,客,2,4,56,26,0.6829999999999999,20,70.4,11
0.622,6,49.9,20,胜,客,3,12,56,26,0.6829999999999999,20,70.4,11
0.622,6,49.9,20,胜,主,3,2,56,26,0.6829999999999999,20,70.4,11
0.622,6,49.9,20,负,客,1,3,56,26,0.6829999999999999,20,70.4,11
0.622,6,49.9,20,胜,主,2,4,56,26,0.6829999999999999,20,70.4,11
0.61,7,46.1,18,胜,客,195,10,56,26,0.6829999999999999,20,70.4,11
0.61,7,46.1,18,负,客,1,12,56,26,0.6829999999999999,20,70.4,11
0.61,7,46.1,18,负,主,3,12,56,26,0.6829999999999999,20,70.4,11
0.61,7,46.1,18,胜,主,3,4,56,26,0.6829999999999999,20,70.4,11
0.573,11,52.5,12,胜,主,2,11,56,26,0.6829999999999999,20,70.4,11
0.573,11,52.5,12,负,客,1,1,56,26,0.6829999999999999,20,70.4,11
0.573,11,52.5,12,胜,客,2,4,56,26,0.6829999999999999,20,70.4,11
0.573,11,52.5,12,胜,主,2,4,56,26,0.6829999999999999,20,70.4,11
0.5489999999999999,7,55.9,8,负,客,2,11,56,26,0.6829999999999999,20,70.4,11
0.5489999999999999,7,55.9,8,胜,主,4,11,56,26,0.6829999999999999,20,70.4,11
0.5489999999999999,7,55.9,8,胜,客,2,12,56,26,0.6829999999999999,20,70.4,11
0.5489999999999999,7,55.9,8,胜,主,4,1,56,26,0.6829999999999999,20,70.4,11
0.537,4,53.3,6,负,客,2,11,56,26,0.6829999999999999,20,70.4,11
0.537,4,53.3,6,负,主,2,12,56,26,0.6829999999999999,20,70.4,11
0.537,4,53.3,6,负,客,2,1,56,26,0.6829999999999999,20,70.4,11
0.537,4,53.3,6,负,主,2,3,56,26,0.6829999999999999,20,70.4,11
0.488,1,46.4,-2,胜,主,2,11,56,26,0.6829999999999999,20,70.4,11
